model,trial,seed,worst_start,max_R,band,actual_weighted_mass,actual_intersections,count_j1,weighted_j1,count_j2,weighted_j2,count_j3,weighted_j3,count_j4,weighted_j4,count_j5,weighted_j5
independent_square,53,10950230522394557060,193175,138.60565074449025,d>n^4,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
independent_square,54,5468053190198812478,663437,169.80565074449026,d<=n,387.6000000000198,2340,969,969.0,913,-852.1333333333157,387,309.60000000000224,67,-40.20000000000005,4,1.3333333333333333
independent_square,54,5468053190198812478,663437,169.80565074449026,n<d<=n^2,-33.666666666672995,2354,0,0.0,285,-266.0000000000007,714,571.2000000000018,847,-508.20000000000783,508,169.33333333333377
independent_square,54,5468053190198812478,663437,169.80565074449026,n^2<d<(n+1)^2,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
independent_square,54,5468053190198812478,663437,169.80565074449026,(n+1)^2<=d<=n^3,171.86666666666767,1175,0,0.0,0,0.0,23,18.400000000000006,247,-148.1999999999993,905,301.66666666666697
independent_square,54,5468053190198812478,663437,169.80565074449026,n^3<d<=n^4,14.733333333333343,47,0,0.0,0,0.0,0,0.0,1,-0.6,46,15.333333333333343
independent_square,54,5468053190198812478,663437,169.80565074449026,d>n^4,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
independent_square,55,3536529973622693616,333783,98.27231741115693,d<=n,416.66666666668095,2159,950,950.0,821,-766.2666666666539,330,264.0000000000016,54,-32.400000000000034,4,1.3333333333333333
independent_square,55,3536529973622693616,333783,98.27231741115693,n<d<=n^2,-45.333333333330316,1724,0,0.0,313,-292.1333333333341,627,501.60000000000497,553,-331.80000000000115,231,76.99999999999999
independent_square,55,3536529973622693616,333783,98.27231741115693,n^2<d<(n+1)^2,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
independent_square,55,3536529973622693616,333783,98.27231741115693,(n+1)^2<=d<=n^3,73.53333333333615,1013,0,0.0,0,0.0,52,41.59999999999998,309,-185.39999999999895,652,217.33333333333513
independent_square,55,3536529973622693616,333783,98.27231741115693,n^3<d<=n^4,23.79999999999997,91,0,0.0,0,0.0,0,0.0,7,-4.2,84,27.999999999999968
independent_square,55,3536529973622693616,333783,98.27231741115693,d>n^4,0.3333333333333333,1,0,0.0,0,0.0,0,0.0,0,0.0,1,0.3333333333333333
independent_square,56,15220359163025915617,714975,103.47231741115694,d<=n,422.8666666666841,2350,955,955.0,862,-804.5333333333184,421,336.8000000000026,109,-65.40000000000009,3,1.0
independent_square,56,15220359163025915617,714975,103.47231741115694,n<d<=n^2,-21.266666666665884,2096,0,0.0,309,-288.4000000000008,628,502.400000000005,666,-399.6000000000037,493,164.33333333333363
independent_square,56,15220359163025915617,714975,103.47231741115694,n^2<d<(n+1)^2,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
independent_square,56,15220359163025915617,714975,103.47231741115694,(n+1)^2<=d<=n^3,54.73333333333501,881,0,0.0,0,0.0,52,41.59999999999998,282,-169.1999999999991,547,182.33333333333414
independent_square,56,15220359163025915617,714975,103.47231741115694,n^3<d<=n^4,17.866666666666664,62,0,0.0,0,0.0,0,0.0,3,-1.7999999999999998,59,19.666666666666664
independent_square,56,15220359163025915617,714975,103.47231741115694,d>n^4,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
independent_square,57,16226745568922276408,788522,288.1389840778236,d<=n,431.9333333333473,2232,970,970.0,814,-759.733333333321,339,271.2000000000017,92,-55.20000000000009,17,5.666666666666665
independent_square,57,16226745568922276408,788522,288.1389840778236,n<d<=n^2,-34.000000000001876,2634,0,0.0,335,-312.66666666666754,653,522.4000000000045,849,-509.4000000000079,797,265.666666666669
independent_square,57,16226745568922276408,788522,288.1389840778236,n^2<d<(n+1)^2,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
independent_square,57,16226745568922276408,788522,288.1389840778236,(n+1)^2<=d<=n^3,227.99999999999687,1524,0,0.0,0,0.0,52,41.59999999999998,326,-195.59999999999886,1146,381.99999999999574
independent_square,57,16226745568922276408,788522,288.1389840778236,n^3<d<=n^4,32.93333333333331,110,0,0.0,0,0.0,0,0.0,4,-2.4,106,35.33333333333331
independent_square,57,16226745568922276408,788522,288.1389840778236,d>n^4,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
independent_square,58,15876391416045312888,621284,102.47231741115694,d<=n,430.9333333333476,2220,950,950.0,814,-759.733333333321,364,291.200000000002,87,-52.20000000000008,5,1.6666666666666665
independent_square,58,15876391416045312888,621284,102.47231741115694,n<d<=n^2,-51.1999999999972,1771,0,0.0,330,-308.00000000000085,625,500.00000000000495,552,-331.2000000000011,264,87.99999999999983
independent_square,58,15876391416045312888,621284,102.47231741115694,n^2<d<(n+1)^2,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
independent_square,58,15876391416045312888,621284,102.47231741115694,(n+1)^2<=d<=n^3,49.53333333333583,1011,0,0.0,0,0.0,68,54.399999999999935,342,-205.19999999999877,601,200.33333333333465
independent_square,58,15876391416045312888,621284,102.47231741115694,n^3<d<=n^4,43.600000000000094,170,0,0.0,0,0.0,0,0.0,14,-8.399999999999999,156,52.00000000000009
independent_square,58,15876391416045312888,621284,102.47231741115694,d>n^4,0.3333333333333333,1,0,0.0,0,0.0,0,0.0,0,0.0,1,0.3333333333333333
independent_square,59,10482482685356821710,820862,62.00565074449027,d<=n,422.5333333333473,2165,941,941.0,811,-756.9333333333211,346,276.8000000000018,65,-39.00000000000005,2,0.6666666666666666
independent_square,59,10482482685356821710,820862,62.00565074449027,n<d<=n^2,-53.06666666666341,1734,0,0.0,335,-312.66666666666754,643,514.400000000005,543,-325.8000000000009,213,71.00000000000007
independent_square,59,10482482685356821710,820862,62.00565074449027,n^2<d<(n+1)^2,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
independent_square,59,10482482685356821710,820862,62.00565074449027,(n+1)^2<=d<=n^3,47.86666666666814,908,0,0.0,0,0.0,80,63.9999999999999,313,-187.79999999999893,515,171.66666666666717
independent_square,59,10482482685356821710,820862,62.00565074449027,n^3<d<=n^4,15.06666666666666,76,0,0.0,0,0.0,0,0.0,11,-6.599999999999999,65,21.666666666666657
independent_square,59,10482482685356821710,820862,62.00565074449027,d>n^4,0.3333333333333333,1,0,0.0,0,0.0,0,0.0,0,0.0,1,0.3333333333333333
independent_square,60,16929935884758396718,71637,164.80565074449026,d<=n,427.86666666668134,2175,955,955.0,826,-770.9333333333203,341,272.8000000000017,50,-30.00000000000003,3,1.0
independent_square,60,16929935884758396718,71637,164.80565074449026,n<d<=n^2,-55.60000000000153,2437,0,0.0,312,-291.2000000000008,645,516.0000000000049,829,-497.4000000000074,651,217.0000000000018
independent_square,60,16929935884758396718,71637,164.80565074449026,n^2<d<(n+1)^2,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
independent_square,60,16929935884758396718,71637,164.80565074449026,(n+1)^2<=d<=n^3,161.60000000000286,930,0,0.0,0,0.0,24,19.200000000000006,171,-102.59999999999974,735,245.0000000000026
independent_square,60,16929935884758396718,71637,164.80565074449026,n^3<d<=n^4,1.6666666666666665,5,0,0.0,0,0.0,0,0.0,0,0.0,5,1.6666666666666665
independent_square,60,16929935884758396718,71637,164.80565074449026,d>n^4,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
independent_square,61,8320278773582600603,614709,97.20565074449027,d<=n,427.4000000000118,2087,956,956.0,782,-729.866666666656,290,232.00000000000114,54,-32.400000000000034,5,1.6666666666666665
independent_square,61,8320278773582600603,614709,97.20565074449027,n<d<=n^2,-57.06666666666361,1748,0,0.0,340,-317.3333333333342,606,484.80000000000473,527,-316.20000000000056,275,91.66666666666644
independent_square,61,8320278773582600603,614709,97.20565074449027,n^2<d<(n+1)^2,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
independent_square,61,8320278773582600603,614709,97.20565074449027,(n+1)^2<=d<=n^3,74.53333333333472,841,0,0.0,0,0.0,55,43.99999999999997,248,-148.7999999999993,538,179.33333333333405
independent_square,61,8320278773582600603,614709,97.20565074449027,n^3<d<=n^4,23.066666666666638,86,0,0.0,0,0.0,0,0.0,6,-3.6,80,26.66666666666664
independent_square,61,8320278773582600603,614709,97.20565074449027,d>n^4,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
independent_square,62,2584583942805075345,587390,97.5389840778236,d<=n,400.53333333334814,2191,922,922.0,823,-768.1333333333205,364,291.200000000002,77,-46.20000000000007,5,1.6666666666666665
independent_square,62,2584583942805075345,587390,97.5389840778236,n<d<=n^2,-36.133333333332544,1847,0,0.0,302,-281.8666666666674,657,525.6000000000043,617,-370.2000000000026,271,90.33333333333313
independent_square,62,2584583942805075345,587390,97.5389840778236,n^2<d<(n+1)^2,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
independent_square,62,2584583942805075345,587390,97.5389840778236,(n+1)^2<=d<=n^3,69.3333333333367,1097,0,0.0,0,0.0,61,48.799999999999955,348,-208.79999999999873,688,229.33333333333547
independent_square,62,2584583942805075345,587390,97.5389840778236,n^3<d<=n^4,34.53333333333334,126,0,0.0,0,0.0,0,0.0,8,-4.8,118,39.333333333333336
independent_square,62,2584583942805075345,587390,97.5389840778236,d>n^4,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
independent_square,63,3402490964352922804,518444,106.40565074449027,d<=n,409.5333333333481,2200,919,919.0,820,-765.3333333333206,377,301.6000000000021,79,-47.40000000000007,5,1.6666666666666665
independent_square,63,3402490964352922804,518444,106.40565074449027,n<d<=n^2,-43.39999999999969,1923,0,0.0,292,-272.53333333333404,628,502.400000000005,651,-390.6000000000034,352,117.33333333333275
independent_square,63,3402490964352922804,518444,106.40565074449027,n^2<d<(n+1)^2,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
independent_square,63,3402490964352922804,518444,106.40565074449027,(n+1)^2<=d<=n^3,91.93333333333621,1029,0,0.0,0,0.0,62,49.59999999999995,300,-179.999999999999,667,222.33333333333528
independent_square,63,3402490964352922804,518444,106.40565074449027,n^3<d<=n^4,19.066666666666652,74,0,0.0,0,0.0,0,0.0,6,-3.6,68,22.666666666666654
independent_square,63,3402490964352922804,518444,106.40565074449027,d>n^4,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
independent_square,64,10734882889121815513,237185,173.5389840778236,d<=n,408.0666666666842,2402,932,932.0,855,-797.9999999999854,442,353.60000000000286,147,-88.19999999999987,26,8.666666666666664
independent_square,64,10734882889121815513,237185,173.5389840778236,n<d<=n^2,12.133333333330768,2613,0,0.0,303,-282.80000000000075,676,540.8000000000035,847,-508.20000000000783,787,262.3333333333359
independent_square,64,10734882889121815513,237185,173.5389840778236,n^2<d<(n+1)^2,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
independent_square,64,10734882889121815513,237185,173.5389840778236,(n+1)^2<=d<=n^3,110.66666666666991,1046,0,0.0,0,0.0,52,41.59999999999998,281,-168.5999999999991,713,237.66666666666904
independent_square,64,10734882889121815513,237185,173.5389840778236,n^3<d<=n^4,13.400000000000007,43,0,0.0,0,0.0,0,0.0,1,-0.6,42,14.000000000000007
independent_square,64,10734882889121815513,237185,173.5389840778236,d>n^4,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
independent_square,65,6055785774254144567,925221,95.5389840778236,d<=n,415.4666666666834,2436,957,957.0,844,-787.7333333333194,412,329.6000000000025,169,-101.39999999999975,54,18.000000000000004
independent_square,65,6055785774254144567,925221,95.5389840778236,n<d<=n^2,44.00000000000398,2005,0,0.0,256,-238.93333333333393,459,367.20000000000306,551,-330.6000000000011,739,246.33333333333596
independent_square,65,6055785774254144567,925221,95.5389840778236,n^2<d<(n+1)^2,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
independent_square,65,6055785774254144567,925221,95.5389840778236,(n+1)^2<=d<=n^3,6.1333333333332725,157,0,0.0,0,0.0,21,16.800000000000004,60,-36.00000000000004,76,25.33333333333331
independent_square,65,6055785774254144567,925221,95.5389840778236,n^3<d<=n^4,0.6666666666666666,2,0,0.0,0,0.0,0,0.0,0,0.0,2,0.6666666666666666
independent_square,65,6055785774254144567,925221,95.5389840778236,d>n^4,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
independent_square,66,9672105876578051133,665075,285.8723174111569,d<=n,407.4000000000136,2095,945,945.0,814,-759.733333333321,302,241.60000000000127,33,-19.800000000000004,1,0.3333333333333333
independent_square,66,9672105876578051133,665075,285.8723174111569,n<d<=n^2,-23.73333333333028,1583,0,0.0,348,-324.8000000000009,685,548.0000000000031,461,-276.59999999999906,89,29.66666666666663
independent_square,66,9672105876578051133,665075,285.8723174111569,n^2<d<(n+1)^2,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
independent_square,66,9672105876578051133,665075,285.8723174111569,(n+1)^2<=d<=n^3,-8.400000000007651,1918,0,0.0,0,0.0,162,129.59999999999968,775,-465.0000000000062,981,326.99999999999886
independent_square,66,9672105876578051133,665075,285.8723174111569,n^3<d<=n^4,267.3333333333318,1110,0,0.0,0,0.0,0,0.0,110,-66.00000000000009,1000,333.33333333333184
independent_square,66,9672105876578051133,665075,285.8723174111569,d>n^4,14.000000000000007,42,0,0.0,0,0.0,0,0.0,0,0.0,42,14.000000000000007
independent_square,67,10733501782915983881,433153,104.87231741115693,d<=n,450.66666666668254,2269,989,989.0,844,-787.7333333333194,363,290.40000000000197,70,-42.00000000000006,3,1.0
independent_square,67,10733501782915983881,433153,104.87231741115693,n<d<=n^2,-72.73333333332928,1686,0,0.0,374,-349.0666666666677,647,517.6000000000048,496,-297.59999999999985,169,56.33333333333346
independent_square,67,10733501782915983881,433153,104.87231741115693,n^2<d<(n+1)^2,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
independent_square,67,10733501782915983881,433153,104.87231741115693,(n+1)^2<=d<=n^3,35.40000000000239,1040,0,0.0,0,0.0,87,69.59999999999988,377,-226.19999999999857,576,192.00000000000108
independent_square,67,10733501782915983881,433153,104.87231741115693,n^3<d<=n^4,61.93333333333334,253,0,0.0,0,0.0,0,0.0,24,-14.399999999999995,229,76.33333333333333
independent_square,67,10733501782915983881,433153,104.87231741115693,d>n^4,0.3333333333333333,1,0,0.0,0,0.0,0,0.0,0,0.0,1,0.3333333333333333
independent_square,68,6181574077228609181,97349,101.67231741115694,d<=n,409.33333333335315,2389,984,984.0,910,-849.3333333333159,403,322.4000000000024,84,-50.40000000000008,8,2.6666666666666665
independent_square,68,6181574077228609181,97349,101.67231741115694,n<d<=n^2,-28.46666666667224,2320,0,0.0,325,-303.33333333333417,724,579.2000000000013,780,-468.0000000000063,491,163.66666666666694
independent_square,68,6181574077228609181,97349,101.67231741115694,n^2<d<(n+1)^2,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
independent_square,68,6181574077228609181,97349,101.67231741115694,(n+1)^2<=d<=n^3,86.80000000000116,763,0,0.0,0,0.0,27,21.60000000000001,193,-115.79999999999961,543,181.00000000000077
independent_square,68,6181574077228609181,97349,101.67231741115694,n^3<d<=n^4,4.7333333333333325,17,0,0.0,0,0.0,0,0.0,1,-0.6,16,5.333333333333332
independent_square,68,6181574077228609181,97349,101.67231741115694,d>n^4,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
independent_square,69,10236555234450929913,213872,180.00565074449025,d<=n,393.60000000001673,2279,954,954.0,860,-802.6666666666518,365,292.000000000002,89,-53.400000000000084,11,3.666666666666667
independent_square,69,10236555234450929913,213872,180.00565074449025,n<d<=n^2,-23.666666666671404,2415,0,0.0,288,-268.8000000000007,696,556.8000000000026,845,-507.0000000000078,586,195.3333333333345
independent_square,69,10236555234450929913,213872,180.00565074449025,n^2<d<(n+1)^2,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
independent_square,69,10236555234450929913,213872,180.00565074449025,(n+1)^2<=d<=n^3,164.73333333333477,1162,0,0.0,0,0.0,27,21.60000000000001,252,-151.19999999999928,883,294.33333333333405
independent_square,69,10236555234450929913,213872,180.00565074449025,n^3<d<=n^4,16.066666666666674,51,0,0.0,0,0.0,0,0.0,1,-0.6,50,16.666666666666675
independent_square,69,10236555234450929913,213872,180.00565074449025,d>n^4,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
independent_square,70,4313037227833728590,936054,71.60565074449026,d<=n,392.6000000000164,2238,934,934.0,852,-795.1999999999856,371,296.80000000000206,75,-45.000000000000064,6,1.9999999999999998
independent_square,70,4313037227833728590,936054,71.60565074449026,n<d<=n^2,-52.06666666667502,2283,0,0.0,300,-280.00000000000074,742,593.6000000000005,835,-501.00000000000756,406,135.3333333333328
independent_square,70,4313037227833728590,936054,71.60565074449026,n^2<d<(n+1)^2,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
independent_square,70,4313037227833728590,936054,71.60565074449026,(n+1)^2<=d<=n^3,100.13333333333487,803,0,0.0,0,0.0,27,21.60000000000001,193,-115.79999999999961,583,194.33333333333448
independent_square,70,4313037227833728590,936054,71.60565074449026,n^3<d<=n^4,1.6666666666666665,5,0,0.0,0,0.0,0,0.0,0,0.0,5,1.6666666666666665
independent_square,70,4313037227833728590,936054,71.60565074449026,d>n^4,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
independent_square,71,342183982186129667,841919,65.47231741115694,d<=n,406.66666666668726,2443,970,970.0,916,-854.9333333333155,445,356.0000000000029,109,-65.40000000000009,3,1.0
independent_square,71,342183982186129667,841919,65.47231741115694,n<d<=n^2,-10.533333333334042,2254,0,0.0,306,-285.60000000000076,658,526.4000000000043,730,-438.0000000000052,560,186.6666666666676
independent_square,71,342183982186129667,841919,65.47231741115694,n^2<d<(n+1)^2,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
independent_square,71,342183982186129667,841919,65.47231741115694,(n+1)^2<=d<=n^3,38.59999999999984,456,0,0.0,0,0.0,35,28.000000000000014,139,-83.39999999999992,282,93.99999999999974
independent_square,71,342183982186129667,841919,65.47231741115694,n^3<d<=n^4,1.4666666666666666,10,0,0.0,0,0.0,0,0.0,2,-1.2,8,2.6666666666666665
independent_square,71,342183982186129667,841919,65.47231741115694,d>n^4,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
independent_square,72,15568465314337253201,645629,104.47231741115694,d<=n,401.5333333333519,2370,964,964.0,887,-827.8666666666504,404,323.20000000000243,103,-61.800000000000104,12,4.0
independent_square,72,15568465314337253201,645629,104.47231741115694,n<d<=n^2,-18.133333333337617,2466,0,0.0,307,-286.5333333333341,699,559.2000000000024,833,-499.8000000000075,627,209.00000000000156
independent_square,72,15568465314337253201,645629,104.47231741115694,n^2<d<(n+1)^2,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
independent_square,72,15568465314337253201,645629,104.47231741115694,(n+1)^2<=d<=n^3,87.26666666666786,791,0,0.0,0,0.0,44,35.2,211,-126.59999999999951,536,178.66666666666737
independent_square,72,15568465314337253201,645629,104.47231741115694,n^3<d<=n^4,4.533333333333331,22,0,0.0,0,0.0,0,0.0,3,-1.7999999999999998,19,6.333333333333331
independent_square,72,15568465314337253201,645629,104.47231741115694,d>n^4,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
independent_square,73,10042557594146017130,498075,115.60565074449026,d<=n,417.53333333335047,2358,939,939.0,854,-797.0666666666522,427,341.6000000000027,120,-72.00000000000003,18,5.999999999999998
independent_square,73,10042557594146017130,498075,115.60565074449026,n<d<=n^2,-12.266666666668101,2542,0,0.0,294,-274.4000000000007,654,523.2000000000045,849,-509.4000000000079,745,248.33333333333601
independent_square,73,10042557594146017130,498075,115.60565074449026,n^2<d<(n+1)^2,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
independent_square,73,10042557594146017130,498075,115.60565074449026,(n+1)^2<=d<=n^3,76.6666666666674,727,0,0.0,0,0.0,37,29.600000000000016,196,-117.5999999999996,494,164.66666666666697
independent_square,73,10042557594146017130,498075,115.60565074449026,n^3<d<=n^4,4.3999999999999995,16,0,0.0,0,0.0,0,0.0,1,-0.6,15,4.999999999999999
independent_square,73,10042557594146017130,498075,115.60565074449026,d>n^4,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
independent_square,74,4877169916391024896,767781,104.87231741115693,d<=n,424.4000000000173,2334,952,952.0,862,-804.5333333333184,412,329.6000000000025,95,-57.00000000000009,13,4.333333333333333
independent_square,74,4877169916391024896,767781,104.87231741115693,n<d<=n^2,-24.866666666666106,1988,0,0.0,279,-260.40000000000066,586,468.8000000000045,651,-390.6000000000034,472,157.33333333333343
independent_square,74,4877169916391024896,767781,104.87231741115693,n^2<d<(n+1)^2,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
independent_square,74,4877169916391024896,767781,104.87231741115693,(n+1)^2<=d<=n^3,61.2000000000009,752,0,0.0,0,0.0,34,27.200000000000014,220,-131.99999999999946,498,166.00000000000034
independent_square,74,4877169916391024896,767781,104.87231741115693,n^3<d<=n^4,14.866666666666674,53,0,0.0,0,0.0,0,0.0,3,-1.7999999999999998,50,16.666666666666675
independent_square,74,4877169916391024896,767781,104.87231741115693,d>n^4,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
independent_square,75,5407317260509235826,893320,119.20565074449027,d<=n,400.0666666666853,2353,957,957.0,887,-827.8666666666504,411,328.8000000000025,97,-58.200000000000095,1,0.3333333333333333
independent_square,75,5407317260509235826,893320,119.20565074449027,n<d<=n^2,-40.40000000000944,2606,0,0.0,308,-287.46666666666744,758,606.3999999999997,935,-561.0000000000098,605,201.66666666666802
independent_square,75,5407317260509235826,893320,119.20565074449027,n^2<d<(n+1)^2,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
independent_square,75,5407317260509235826,893320,119.20565074449027,(n+1)^2<=d<=n^3,124.26666666666972,986,0,0.0,0,0.0,34,27.200000000000014,236,-141.59999999999937,716,238.66666666666907
independent_square,75,5407317260509235826,893320,119.20565074449027,n^3<d<=n^4,5.999999999999998,18,0,0.0,0,0.0,0,0.0,0,0.0,18,5.999999999999998
independent_square,75,5407317260509235826,893320,119.20565074449027,d>n^4,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
independent_square,76,15318745980094274562,917563,102.1389840778236,d<=n,438.8000000000129,2138,948,948.0,794,-741.0666666666554,332,265.6000000000016,59,-35.40000000000004,5,1.6666666666666665
independent_square,76,15318745980094274562,917563,102.1389840778236,n<d<=n^2,-51.39999999999736,1773,0,0.0,327,-305.20000000000084,617,493.60000000000485,553,-331.80000000000115,276,91.99999999999977
independent_square,76,15318745980094274562,917563,102.1389840778236,n^2<d<(n+1)^2,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
independent_square,76,15318745980094274562,917563,102.1389840778236,(n+1)^2<=d<=n^3,58.26666666666961,1033,0,0.0,0,0.0,51,40.79999999999998,332,-199.19999999999882,650,216.66666666666845
independent_square,76,15318745980094274562,917563,102.1389840778236,n^3<d<=n^4,27.199999999999953,104,0,0.0,0,0.0,0,0.0,8,-4.8,96,31.999999999999954
independent_square,76,15318745980094274562,917563,102.1389840778236,d>n^4,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
independent_square,77,11362243006856914334,452333,96.20565074449027,d<=n,413.73333333334915,2269,931,931.0,836,-780.2666666666531,399,319.2000000000024,97,-58.200000000000095,6,1.9999999999999998
independent_square,77,11362243006856914334,452333,96.20565074449027,n<d<=n^2,-46.8666666666651,1683,0,0.0,264,-246.40000000000063,542,433.600000000004,564,-338.4000000000014,313,104.33333333333293
independent_square,77,11362243006856914334,452333,96.20565074449027,n^2<d<(n+1)^2,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
independent_square,77,11362243006856914334,452333,96.20565074449027,(n+1)^2<=d<=n^3,72.73333333333484,837,0,0.0,0,0.0,44,35.2,243,-145.79999999999933,550,183.33333333333417
independent_square,77,11362243006856914334,452333,96.20565074449027,n^3<d<=n^4,27.333333333333293,96,0,0.0,0,0.0,0,0.0,5,-3.0,91,30.333333333333293
independent_square,77,11362243006856914334,452333,96.20565074449027,d>n^4,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
independent_square,78,5093856578101258014,577333,107.00565074449027,d<=n,411.00000000001506,2173,936,936.0,831,-775.5999999999867,351,280.80000000000183,52,-31.20000000000003,3,1.0
independent_square,78,5093856578101258014,577333,107.00565074449027,n<d<=n^2,-43.99999999999838,1778,0,0.0,279,-260.40000000000066,633,506.40000000000504,620,-372.0000000000027,246,81.99999999999991
independent_square,78,5093856578101258014,577333,107.00565074449027,n^2<d<(n+1)^2,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
independent_square,78,5093856578101258014,577333,107.00565074449027,(n+1)^2<=d<=n^3,79.80000000000325,1050,0,0.0,0,0.0,45,36.0,312,-187.19999999999894,693,231.0000000000022
independent_square,78,5093856578101258014,577333,107.00565074449027,n^3<d<=n^4,30.933333333333294,104,0,0.0,0,0.0,0,0.0,4,-2.4,100,33.33333333333329
independent_square,78,5093856578101258014,577333,107.00565074449027,d>n^4,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
independent_square,79,11454705846777454509,41083,101.60565074449026,d<=n,425.66666666668505,2349,965,965.0,881,-822.2666666666507,413,330.40000000000254,83,-49.800000000000075,7,2.333333333333333
independent_square,79,11454705846777454509,41083,101.60565074449026,n<d<=n^2,-55.33333333333374,1960,0,0.0,327,-305.20000000000084,661,528.8000000000042,646,-387.60000000000326,326,108.6666666666662
independent_square,79,11454705846777454509,41083,101.60565074449026,n^2<d<(n+1)^2,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
independent_square,79,11454705846777454509,41083,101.60565074449026,(n+1)^2<=d<=n^3,72.40000000000245,976,0,0.0,0,0.0,56,44.79999999999997,299,-179.399999999999,621,207.0000000000015
independent_square,79,11454705846777454509,41083,101.60565074449026,n^3<d<=n^4,29.599999999999973,114,0,0.0,0,0.0,0,0.0,9,-5.3999999999999995,105,34.99999999999997
independent_square,79,11454705846777454509,41083,101.60565074449026,d>n^4,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
independent_square,80,2117215843390847875,346019,172.20565074449027,d<=n,440.2000000000139,2246,936,936.0,801,-747.5999999999883,396,316.80000000000234,110,-66.00000000000009,3,1.0
independent_square,80,2117215843390847875,346019,172.20565074449027,n<d<=n^2,38.599999999990985,2793,0,0.0,272,-253.86666666666733,524,419.2000000000038,849,-509.4000000000079,1148,382.66666666666237
independent_square,80,2117215843390847875,346019,172.20565074449027,n^2<d<(n+1)^2,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
independent_square,80,2117215843390847875,346019,172.20565074449027,(n+1)^2<=d<=n^3,64.39999999999998,308,0,0.0,0,0.0,26,20.800000000000008,54,-32.400000000000034,228,76.0
independent_square,80,2117215843390847875,346019,172.20565074449027,n^3<d<=n^4,-0.26666666666666666,2,0,0.0,0,0.0,0,0.0,1,-0.6,1,0.3333333333333333
independent_square,80,2117215843390847875,346019,172.20565074449027,d>n^4,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
independent_square,81,18408954351258253784,71344,171.5389840778236,d<=n,384.333333333351,2265,942,942.0,875,-816.666666666651,375,300.0000000000021,70,-42.00000000000006,3,1.0
