n,exact_holes,max_depth,K3_r3_ratio,K3_r3_margin,K3_bonf_ratio,K3_bonf_margin,K3_best_r,K3_best_ratio,K3_best_margin,K5_r3_ratio,K5_r3_margin,K5_bonf_ratio,K5_bonf_margin,K5_best_r,K5_best_ratio,K5_best_margin,K7_r3_ratio,K7_r3_margin,K7_bonf_ratio,K7_bonf_margin,K7_best_r,K7_best_ratio,K7_best_margin,K9_r3_ratio,K9_r3_margin,K9_bonf_ratio,K9_bonf_margin,K9_best_r,K9_best_ratio,K9_best_margin,K11_r3_ratio,K11_r3_margin,K11_bonf_ratio,K11_bonf_margin,K11_best_r,K11_best_ratio,K11_best_margin
20000,2020,7,0.990116666667,197.666666667,1.2649,-5298,3,0.990116666667,197.666666667,0.916943333333,1661.13333333,0.90585,1883,2,0.90585,1883,0.908569642857,1828.60714286,0.899,2020,2,0.899,2020,0.904954444444,1900.91111111,0.899,2020,2,0.899,2020,0.903059848485,1938.8030303,0.899,2020,2,0.899,2020
21000,2138,7,0.990642857143,196.5,1.26828571429,-5634,3,0.990642857143,196.5,0.916247619048,1758.8,0.906904761905,1955,2,0.906904761905,1955,0.907761904762,1937,0.89819047619,2138,2,0.89819047619,2138,0.904146031746,2012.93333333,0.89819047619,2138,2,0.89819047619,2138,0.902251082251,2052.72727273,0.89819047619,2138,2,0.89819047619,2138
22000,2244,7,0.991818181818,180,1.27290909091,-6004,3,0.991818181818,180,0.916284848485,1841.73333333,0.905909090909,2070,2,0.905909090909,2070,0.907727272727,2030,0.898,2244,2,0.898,2244,0.904052525253,2110.84444444,0.898,2244,2,0.898,2244,0.902126721763,2153.21212121,0.898,2244,2,0.898,2244
23000,2270,7,0.995202898551,110.333333333,1.28139130435,-6472,3,0.995202898551,110.333333333,0.9192,1858.4,0.908608695652,2102,2,0.908608695652,2102,0.910854037267,2050.35714286,0.901304347826,2270,2,0.901304347826,2270,0.907246376812,2133.33333333,0.901304347826,2270,2,0.901304347826,2270,0.905355731225,2176.81818182,0.901304347826,2270,2,0.901304347826,2270
24000,2369,7,0.9964375,85.5,1.28091666667,-6742,3,0.9964375,85.5,0.919475,1932.6,0.909666666667,2168,2,0.909666666667,2168,0.910979166667,2136.5,0.901291666667,2369,2,0.901291666667,2369,0.907319444444,2224.33333333,0.901291666667,2369,2,0.901291666667,2369,0.905401515152,2270.36363636,0.901291666667,2369,2,0.901291666667,2369
24207,2315,7,1.00037867834,-9.16666666667,1.29032924361,-7028,3,1.00037867834,-9.16666666667,0.922438413131,1877.53333333,0.913330854711,2098,2,0.913330854711,2098,0.913959362404,2082.78571429,0.904366505556,2315,2,0.904366505556,2315,0.910335394262,2170.51111111,0.904366505556,2315,2,0.904366505556,2315,0.908436202401,2216.48484848,0.904366505556,2315,2,0.904366505556,2315
25000,2475,7,0.996506666667,87.3333333333,1.28896,-7224,3,0.996506666667,87.3333333333,0.918973333333,2025.66666667,0.90924,2269,2,0.90924,2269,0.91056,2236,0.901,2475,2,0.901,2475,0.906948444444,2326.28888889,0.901,2475,2,0.901,2475,0.905055757576,2373.60606061,0.901,2475,2,0.901,2475
26000,2524,7,0.998403846154,41.5,1.29080769231,-7561,3,0.998403846154,41.5,0.920892307692,2056.8,0.911884615385,2291,2,0.911884615385,2291,0.912467032967,2275.85714286,0.902923076923,2524,2,0.902923076923,2524,0.908861538462,2369.6,0.902923076923,2524,2,0.902923076923,2524,0.906972027972,2418.72727273,0.902923076923,2524,2,0.902923076923,2524
27000,2629,7,1.00007407407,-2,1.29596296296,-7991,3,1.00007407407,-2,0.920740740741,2140,0.911259259259,2396,2,0.911259259259,2396,0.912268518519,2368.75,0.90262962963,2629,2,0.90262962963,2629,0.908627160494,2467.06666667,0.90262962963,2629,2,0.90262962963,2629,0.906718855219,2518.59090909,0.90262962963,2629,2,0.90262962963,2629
28000,2720,7,1.00113690476,-31.8333333333,1.29732142857,-8325,3,1.00113690476,-31.8333333333,0.921157142857,2207.6,0.911535714286,2477,2,0.911535714286,2477,0.91262244898,2446.57142857,0.902857142857,2720,2,0.902857142857,2720,0.908933333333,2549.86666667,0.902857142857,2720,2,0.902857142857,2720,0.907,2604,0.902857142857,2720,2,0.902857142857,2720
29000,2836,7,1.00102298851,-29.6666666667,1.30303448276,-8788,3,1.00102298851,-29.6666666667,0.920273563218,2312.06666667,0.911620689655,2563,2,0.911620689655,2563,0.911818965517,2557.25,0.902206896552,2836,2,0.902206896552,2836,0.908187739464,2662.55555556,0.902206896552,2836,2,0.902206896552,2836,0.906284743992,2717.74242424,0.902206896552,2836,2,0.902206896552,2836
30000,2910,7,1.0013,-39,1.30106666667,-9032,3,1.0013,-39,0.921104444444,2366.86666667,0.912633333333,2621,2,0.912633333333,2621,0.912613095238,2621.60714286,0.903,2910,2,0.903,2910,0.908981481481,2730.55555556,0.903,2910,2,0.903,2910,0.907078282828,2787.65151515,0.903,2910,2,0.903,2910
31000,3007,7,1.00264516129,-82,1.30616129032,-9491,3,1.00264516129,-82,0.921193548387,2443,0.913,2697,2,0.913,2697,0.912670506912,2707.21428571,0.903,3007,2,0.903,3007,0.909017204301,2820.46666667,0.903,3007,2,0.903,3007,0.907102639296,2879.81818182,0.903,3007,2,0.903,3007
32000,3106,7,1.00275520833,-88.1666666667,1.3065625,-9810,3,1.00275520833,-88.1666666667,0.92113125,2523.8,0.9128125,2790,2,0.9128125,2790,0.912597098214,2796.89285714,0.9029375,3106,2,0.9029375,3106,0.908947916667,2913.66666667,0.9029375,3106,2,0.9029375,3106,0.907035511364,2974.86363636,0.9029375,3106,2,0.9029375,3106
33000,3151,8,1.00526262626,-173.666666667,1.31709090909,-10464,3,1.00526262626,-173.666666667,0.922523232323,2556.73333333,0.915242424242,2797,2,0.915242424242,2797,0.914046536797,2836.46428571,0.904545454545,3150,2,0.904545454545,3150,0.910445791246,2955.28888889,0.904515151515,3151,2,0.904515151515,3151,0.908558769513,3017.56060606,0.904515151515,3151,2,0.904515151515,3151
34000,3289,7,1.00296568627,-100.833333333,1.31041176471,-10554,3,1.00296568627,-100.833333333,0.921268627451,2676.86666667,0.913705882353,2934,2,0.913705882353,2934,0.912808823529,2964.5,0.903264705882,3289,2,0.903264705882,3289,0.909203267974,3087.08888889,0.903264705882,3289,2,0.903264705882,3289,0.90731372549,3151.33333333,0.903264705882,3289,2,0.903264705882,3289
35000,3375,7,1.00583809524,-204.333333333,1.31545714286,-11041,3,1.00583809524,-204.333333333,0.922003809524,2729.86666667,0.914571428571,2990,2,0.914571428571,2990,0.913341836735,3033.03571429,0.903571428571,3375,2,0.903571428571,3375,0.909650793651,3162.22222222,0.903571428571,3375,2,0.903571428571,3375,0.907716450216,3229.92424242,0.903571428571,3375,2,0.903571428571,3375
36000,3396,7,1.00735185185,-264.666666667,1.31988888889,-11516,3,1.00735185185,-264.666666667,0.92382037037,2742.46666667,0.916416666667,3009,2,0.916416666667,3009,0.915278769841,3049.96428571,0.905666666667,3396,2,0.905666666667,3396,0.911647530864,3180.68888889,0.905666666667,3396,2,0.905666666667,3396,0.90974452862,3249.1969697,0.905666666667,3396,2,0.905666666667,3396
37000,3517,7,1.0089009009,-329.333333333,1.32535135135,-12038,3,1.0089009009,-329.333333333,0.923311711712,2837.46666667,0.916162162162,3102,2,0.916162162162,3102,0.914697876448,3156.17857143,0.904945945946,3517,2,0.904945945946,3517,0.911013813814,3292.48888889,0.904945945946,3517,2,0.904945945946,3517,0.909083128583,3363.92424242,0.904945945946,3517,2,0.904945945946,3517
38000,3656,7,1.00726315789,-276,1.32418421053,-12319,3,1.00726315789,-276,0.922112280702,2959.73333333,0.914631578947,3244,2,0.914631578947,3244,0.913520676692,3286.21428571,0.903789473684,3656,2,0.903789473684,3656,0.909844444444,3425.91111111,0.903789473684,3656,2,0.903789473684,3656,0.907917862839,3499.12121212,0.903789473684,3656,2,0.903789473684,3656
39000,3727,8,1.00836752137,-326.333333333,1.32633333333,-12727,3,1.00836752137,-326.333333333,0.922868376068,3008.13333333,0.915692307692,3288,2,0.915692307692,3288,0.914206959707,3345.92857143,0.904461538462,3726,2,0.904461538462,3726,0.910515669516,3489.88888889,0.904435897436,3727,2,0.904435897436,3727,0.908581196581,3565.33333333,0.904435897436,3727,2,0.904435897436,3727
40000,3742,7,1.01067083333,-426.833333333,1.3316,-13264,3,1.01067083333,-426.833333333,0.924751666667,3009.93333333,0.91735,3306,2,0.91735,3306,0.916179464286,3352.82142857,0.90645,3742,2,0.90645,3742,0.912503888889,3499.84444444,0.90645,3742,2,0.90645,3742,0.910577651515,3576.89393939,0.90645,3742,2,0.90645,3742
41000,3812,7,1.01064227642,-436.333333333,1.33185365854,-13606,3,1.01064227642,-436.333333333,0.925206504065,3066.53333333,0.918536585366,3340,2,0.918536585366,3340,0.916644599303,3417.57142857,0.907024390244,3812,2,0.907024390244,3812,0.913010298103,3566.57777778,0.907024390244,3812,2,0.907024390244,3812,0.911105691057,3644.66666667,0.907024390244,3812,2,0.907024390244,3812
42000,3940,7,1.01198809524,-503.5,1.33504761905,-14072,3,1.01198809524,-503.5,0.924653968254,3164.53333333,0.917880952381,3449,2,0.917880952381,3449,0.915979591837,3528.85714286,0.90619047619,3940,2,0.90619047619,3940,0.912281481481,3684.17777778,0.90619047619,3940,2,0.90619047619,3940,0.910343434343,3765.57575758,0.90619047619,3940,2,0.90619047619,3940
43000,4011,7,1.01105813953,-475.5,1.33451162791,-14384,3,1.01105813953,-475.5,0.924920930233,3228.4,0.918069767442,3523,2,0.918069767442,3523,0.916376245847,3595.82142857,0.906720930233,4011,2,0.906720930233,4011,0.912728682171,3752.66666667,0.906720930233,4011,2,0.906720930233,4011,0.910817124736,3834.86363636,0.906720930233,4011,2,0.906720930233,4011
44000,4139,7,1.0119469697,-525.666666667,1.33913636364,-14922,3,1.0119469697,-525.666666667,0.924257575758,3332.66666667,0.918090909091,3604,2,0.918090909091,3604,0.915651785714,3711.32142857,0.905931818182,4139,2,0.905931818182,4139,0.91197979798,3872.88888889,0.905931818182,4139,2,0.905931818182,4139,0.910055440771,3957.56060606,0.905931818182,4139,2,0.905931818182,4139
45000,4218,7,1.01191851852,-536.333333333,1.33931111111,-15269,3,1.01191851852,-536.333333333,0.924623703704,3391.93333333,0.918377777778,3673,2,0.918377777778,3673,0.915976984127,3781.03571429,0.906266666667,4218,2,0.906266666667,4218,0.912308641975,3946.11111111,0.906266666667,4218,2,0.906266666667,4218,0.910386195286,4032.62121212,0.906266666667,4218,2,0.906266666667,4218
46000,4258,7,1.01485507246,-683.333333333,1.34469565217,-15856,3,1.01485507246,-683.333333333,0.92584057971,3411.33333333,0.919956521739,3682,2,0.919956521739,3682,0.917169254658,3810.21428571,0.907434782609,4258,2,0.907434782609,4258,0.91349178744,3979.37777778,0.907434782609,4258,2,0.907434782609,4258,0.91156455863,4068.03030303,0.907434782609,4258,2,0.907434782609,4258
47000,4311,7,1.01478368794,-694.833333333,1.34604255319,-16264,3,1.01478368794,-694.833333333,0.92649929078,3454.53333333,0.92070212766,3727,2,0.92070212766,3727,0.917924772036,3857.53571429,0.908276595745,4311,2,0.908276595745,4311,0.914279905437,4028.84444444,0.908276595745,4311,2,0.908276595745,4311,0.912369761444,4118.62121212,0.908276595745,4311,2,0.908276595745,4311
48000,4396,7,1.01549305556,-743.666666667,1.34902083333,-16753,3,1.01549305556,-743.666666667,0.926675,3519.6,0.921,3792,2,0.921,3792,0.918072916667,3932.5,0.908416666667,4396,2,0.908416666667,4396,0.914425,4107.6,0.908416666667,4396,2,0.908416666667,4396,0.912513257576,4199.36363636,0.908416666667,4396,2,0.908416666667,4396
49000,4521,8,1.01529591837,-749.5,1.35093877551,-17196,3,1.01529591837,-749.5,0.925949659864,3628.46666667,0.920326530612,3904,2,0.920326530612,3904,0.917366618076,4049.03571429,0.907755102041,4520,2,0.907755102041,4520,0.913727891156,4227.33333333,0.907734693878,4521,2,0.907734693878,4521,0.91182096475,4320.77272727,0.907734693878,4521,2,0.907734693878,4521
50000,4605,8,1.0156,-780,1.3516,-17580,3,1.0156,-780,0.926094666667,3695.26666667,0.92102,3949,2,0.92102,3949,0.917506428571,4124.67857143,0.90792,4604,2,0.90792,4604,0.913877333333,4306.13333333,0.9079,4605,2,0.9079,4605,0.911975454545,4401.22727273,0.9079,4605,2,0.9079,4605
51000,4750,7,1.01389542484,-708.666666667,1.35029411765,-17865,3,1.01389542484,-708.666666667,0.925006535948,3824.66666667,0.919647058824,4098,2,0.919647058824,4098,0.91643557423,4261.78571429,0.906862745098,4750,2,0.906862745098,4750,0.912819172113,4446.22222222,0.906862745098,4750,2,0.906862745098,4750,0.910923945336,4542.87878788,0.906862745098,4750,2,0.906862745098,4750
52000,4734,7,1.01787820513,-929.666666667,1.35509615385,-18465,3,1.01787820513,-929.666666667,0.927361538462,3777.2,0.921923076923,4060,2,0.921923076923,4060,0.918686813187,4228.28571429,0.908961538462,4734,2,0.908961538462,4734,0.915012820513,4419.33333333,0.908961538462,4734,2,0.908961538462,4734,0.913087412587,4519.45454545,0.908961538462,4734,2,0.908961538462,4734
53000,4838,8,1.01823584906,-966.5,1.35932075472,-19044,3,1.01823584906,-966.5,0.927091823899,3864.13333333,0.922018867925,4133,2,0.922018867925,4133,0.918423854447,4323.53571429,0.908735849057,4837,2,0.908735849057,4837,0.914756813417,4517.88888889,0.908716981132,4838,2,0.908716981132,4838,0.912835048599,4619.74242424,0.908716981132,4838,2,0.908716981132,4838
54000,4872,7,1.01958950617,-1057.83333333,1.36112962963,-19501,3,1.01958950617,-1057.83333333,0.928250617284,3874.46666667,0.922962962963,4160,2,0.922962962963,4160,0.919531084656,4345.32142857,0.909777777778,4872,2,0.909777777778,4872,0.915846502058,4544.28888889,0.909777777778,4872,2,0.909777777778,4872,0.913915544332,4648.56060606,0.909777777778,4872,2,0.909777777778,4872
55000,5037,8,1.01772424242,-974.833333333,1.35810909091,-19696,3,1.01772424242,-974.833333333,0.92679030303,4026.53333333,0.921545454545,4315,2,0.921545454545,4315,0.918120779221,4503.35714286,0.908436363636,5036,2,0.908436363636,5036,0.914455353535,4704.95555556,0.908418181818,5037,2,0.908418181818,5037,0.912534435262,4810.60606061,0.908418181818,5037,2,0.908418181818,5037
56000,5133,7,1.01825595238,-1022.33333333,1.35966071429,-20141,3,1.01825595238,-1022.33333333,0.926710714286,4104.2,0.921982142857,4369,2,0.921982142857,4369,0.918035714286,4590,0.908339285714,5133,2,0.908339285714,5133,0.914372619048,4795.13333333,0.908339285714,5133,2,0.908339285714,5133,0.912452922078,4902.63636364,0.908339285714,5133,2,0.908339285714,5133
57000,5130,7,1.01985672515,-1131.83333333,1.36405263158,-20751,3,1.01985672515,-1131.83333333,0.928205847953,4092.26666667,0.923526315789,4359,2,0.923526315789,4359,0.919614035088,4582,0.91,5130,2,0.91,5130,0.915982066277,4789.02222222,0.91,5130,2,0.91,5130,0.914078681552,4897.51515152,0.91,5130,2,0.91,5130
58000,5203,8,1.02135632184,-1238.66666667,1.36975862069,-21446,3,1.02135632184,-1238.66666667,0.928628735632,4139.53333333,0.924465517241,4381,2,0.924465517241,4381,0.919947044335,4643.07142857,0.910327586207,5201,2,0.910327586207,5201,0.9163,4854.6,0.910293103448,5203,2,0.910293103448,5203,0.914388714734,4965.45454545,0.910293103448,5203,2,0.910293103448,5203
59000,5372,8,1.01970338983,-1162.5,1.36674576271,-21638,3,1.01970338983,-1162.5,0.927280225989,4290.46666667,0.922915254237,4548,2,0.922915254237,4548,0.918603510896,4802.39285714,0.908983050847,5370,2,0.908983050847,5370,0.914956308851,5017.57777778,0.908949152542,5372,2,0.908949152542,5372,0.913044940935,5130.34848485,0.908949152542,5372,2,0.908949152542,5372
60000,5540,7,1.01837222222,-1102.33333333,1.36636666667,-21982,3,1.01837222222,-1102.33333333,0.926035555556,4437.86666667,0.921633333333,4702,2,0.921633333333,4702,0.917346428571,4959.21428571,0.907666666667,5540,2,0.907666666667,5540,0.91368962963,5178.62222222,0.907666666667,5540,2,0.907666666667,5540,0.911773232323,5293.60606061,0.907666666667,5540,2,0.907666666667,5540
61000,5595,8,1.01994808743,-1216.83333333,1.36870491803,-22491,3,1.01994808743,-1216.83333333,0.926572677596,4479.06666667,0.922770491803,4711,2,0.922770491803,4711,0.917932084309,5006.14285714,0.908295081967,5594,2,0.908295081967,5594,0.914285245902,5228.6,0.908278688525,5595,2,0.908278688525,5595,0.912374068554,5345.18181818,0.908278688525,5595,2,0.908278688525,5595
62000,5529,8,1.02380107527,-1475.66666667,1.37387096774,-23180,3,1.02380107527,-1475.66666667,0.929421505376,4375.86666667,0.925225806452,4636,2,0.925225806452,4636,0.920620967742,4921.5,0.910838709677,5528,2,0.910838709677,5528,0.916919354839,5151,0.910822580645,5529,2,0.910822580645,5529,0.914979472141,5271.27272727,0.910822580645,5529,2,0.910822580645,5529
63000,5717,8,1.02186507937,-1377.5,1.37376190476,-23547,3,1.02186507937,-1377.5,0.927675132275,4556.46666667,0.92380952381,4800,2,0.92380952381,4800,0.918963151927,5105.32142857,0.90926984127,5716,2,0.90926984127,5716,0.915295238095,5336.4,0.909253968254,5717,2,0.909253968254,5717,0.913373015873,5457.5,0.909253968254,5717,2,0.909253968254,5717
64000,5863,8,1.02047135417,-1310.16666667,1.374390625,-23961,3,1.02047135417,-1310.16666667,0.926779166667,4686.13333333,0.922796875,4941,2,0.922796875,4941,0.918055245536,5244.46428571,0.908421875,5861,2,0.908421875,5861,0.914404166667,5478.13333333,0.908390625,5863,2,0.908390625,5863,0.912490767045,5600.59090909,0.908390625,5863,2,0.908390625,5863
65000,5793,8,1.02313589744,-1503.83333333,1.37590769231,-24434,3,1.02313589744,-1503.83333333,0.929197948718,4602.13333333,0.925307692308,4855,2,0.925307692308,4855,0.920530769231,5165.5,0.910892307692,5792,2,0.910892307692,5792,0.916883760684,5402.55555556,0.910876923077,5793,2,0.910876923077,5793,0.914972494172,5526.78787879,0.910876923077,5793,2,0.910876923077,5793
66000,5923,8,1.02431818182,-1605,1.37965151515,-25057,3,1.02431818182,-1605,0.928825252525,4697.53333333,0.924954545455,4953,2,0.924954545455,4953,0.92004978355,5276.71428571,0.910287878788,5921,2,0.910287878788,5921,0.916350505051,5520.86666667,0.910257575758,5923,2,0.910257575758,5923,0.91441184573,5648.81818182,0.910257575758,5923,2,0.910257575758,5923
67000,6039,7,1.02435820896,-1632,1.38194029851,-25590,3,1.02435820896,-1632,0.928321393035,4802.46666667,0.92476119403,5041,2,0.92476119403,5041,0.91960554371,5386.42857143,0.909865671642,6039,2,0.909865671642,6039,0.915926036484,5632.95555556,0.909865671642,6039,2,0.909865671642,6039,0.91399773858,5762.15151515,0.909865671642,6039,2,0.909865671642,6039
68000,6223,7,1.02185784314,-1486.33333333,1.37802941176,-25706,3,1.02185784314,-1486.33333333,0.926864705882,4973.2,0.923647058824,5192,2,0.923647058824,5192,0.918164390756,5564.82142857,0.908485294118,6223,2,0.908485294118,6223,0.914507843137,5813.46666667,0.908485294118,6223,2,0.908485294118,6223,0.91259157754,5943.77272727,0.908485294118,6223,2,0.908485294118,6223
69000,6189,7,1.02440096618,-1683.66666667,1.38014492754,-26230,3,1.02440096618,-1683.66666667,0.92877294686,4914.66666667,0.925420289855,5146,2,0.925420289855,5146,0.920036749482,5517.46428571,0.910304347826,6189,2,0.910304347826,6189,0.916360064412,5771.15555556,0.910304347826,6189,2,0.910304347826,6189,0.914433245498,5904.10606061,0.910304347826,6189,2,0.910304347826,6189
70000,6269,8,1.0241452381,-1690.16666667,1.38212857143,-26749,3,1.0241452381,-1690.16666667,0.928820952381,4982.53333333,0.925671428571,5203,2,0.925671428571,5203,0.92011122449,5592.21428571,0.910457142857,6268,2,0.910457142857,6268,0.916458730159,5847.88888889,0.910442857143,6269,2,0.910442857143,6269,0.914544588745,5981.87878788,0.910442857143,6269,2,0.910442857143,6269
71000,6314,8,1.0250657277,-1779.66666667,1.38133802817,-27075,3,1.0250657277,-1779.66666667,0.929568075117,5000.66666667,0.926197183099,5240,2,0.926197183099,5240,0.920802313883,5623.03571429,0.911084507042,6313,2,0.911084507042,6313,0.917125821596,5884.06666667,0.911070422535,6314,2,0.911070422535,6314,0.915199103713,6020.86363636,0.911070422535,6314,2,0.911070422535,6314
72000,6434,8,1.02542824074,-1830.83333333,1.38684722222,-27853,3,1.02542824074,-1830.83333333,0.929001851852,5111.86666667,0.925958333333,5331,2,0.925958333333,5331,0.92030406746,5738.10714286,0.910652777778,6433,2,0.910652777778,6433,0.916652777778,6001,0.910638888889,6434,2,0.910638888889,6434,0.914739267677,6138.77272727,0.910638888889,6434,2,0.910638888889,6434
73000,6550,7,1.02558219178,-1867.5,1.38728767123,-28272,3,1.02558219178,-1867.5,0.928690410959,5205.6,0.925136986301,5465,2,0.925136986301,5465,0.919996086106,5840.28571429,0.910273972603,6550,2,0.910273972603,6550,0.916323287671,6108.4,0.910273972603,6550,2,0.910273972603,6550,0.914398505604,6248.90909091,0.910273972603,6550,2,0.910273972603,6550
74000,6533,8,1.02652477477,-1962.83333333,1.38621621622,-28580,3,1.02652477477,-1962.83333333,0.93026036036,5160.73333333,0.927567567568,5360,2,0.927567567568,5360,0.921434362934,5813.85714286,0.911743243243,6531,2,0.911743243243,6531,0.917763063063,6085.53333333,0.911716216216,6533,2,0.911716216216,6533,0.915839066339,6227.90909091,0.911716216216,6533,2,0.911716216216,6533
75000,6655,8,1.02712666667,-2034.5,1.38852,-29139,3,1.02712666667,-2034.5,0.929923555556,5255.73333333,0.926786666667,5491,2,0.926786666667,5491,0.921081904762,5918.85714286,0.91128,6654,2,0.91128,6654,0.917373925926,6196.95555556,0.911266666667,6655,2,0.911266666667,6655,0.915430707071,6342.6969697,0.911266666667,6655,2,0.911266666667,6655
76000,6771,8,1.02651754386,-2015.33333333,1.39052631579,-29680,3,1.02651754386,-2015.33333333,0.929307017544,5372.66666667,0.926131578947,5614,2,0.926131578947,5614,0.920604323308,6034.07142857,0.910921052632,6770,2,0.910921052632,6770,0.91694122807,6312.46666667,0.910907894737,6771,2,0.910907894737,6771,0.9150215311,6458.36363636,0.910907894737,6771,2,0.910907894737,6771
77000,6759,8,1.02804112554,-2159.16666667,1.39198701299,-30183,3,1.02804112554,-2159.16666667,0.930741125541,5332.93333333,0.928142857143,5533,2,0.928142857143,5533,0.921948051948,6010,0.912233766234,6758,2,0.912233766234,6758,0.918273304473,6292.95555556,0.912220779221,6759,2,0.912220779221,6759,0.916347500984,6441.24242424,0.912220779221,6759,2,0.912220779221,6759
78000,6891,8,1.02748504274,-2143.83333333,1.39047435897,-30457,3,1.02748504274,-2143.83333333,0.930167521368,5446.93333333,0.927192307692,5679,2,0.927192307692,5679,0.921396520147,6131.07142857,0.911666666667,6890,2,0.911666666667,6890,0.917715954416,6418.15555556,0.911653846154,6891,2,0.911653846154,6891,0.915787101787,6568.60606061,0.911653846154,6891,2,0.911653846154,6891
79000,6952,7,1.02935654008,-2319.16666667,1.39550632911,-31245,3,1.02935654008,-2319.16666667,0.930656540084,5478.13333333,0.928316455696,5663,2,0.928316455696,5663,0.92180198915,6177.64285714,0.912,6952,2,0.912,6952,0.918099015471,6470.17777778,0.912,6952,2,0.912,6952,0.916158419639,6623.48484848,0.912,6952,2,0.912,6952
80000,7137,8,1.02826458333,-2261.16666667,1.39675,-31740,3,1.02826458333,-2261.16666667,0.929235,5661.2,0.9269375,5845,2,0.9269375,5845,0.920501785714,6359.85714286,0.9108,7136,2,0.9108,7136,0.916831944444,6653.44444444,0.9107875,7137,2,0.9107875,7137,0.914908712121,6807.3030303,0.9107875,7137,2,0.9107875,7137
81000,7139,8,1.02873868313,-2327.83333333,1.39569135802,-32051,3,1.02873868313,-2327.83333333,0.930346502058,5641.93333333,0.927802469136,5848,2,0.927802469136,5848,0.921593915344,6350.89285714,0.91187654321,7138,2,0.91187654321,7138,0.91791824417,6648.62222222,0.911864197531,7139,2,0.911864197531,7139,0.915991956603,6804.65151515,0.911864197531,7139,2,0.911864197531,7139
82000,7317,8,1.02794715447,-2291.66666667,1.3963902439,-32504,3,1.02794715447,-2291.66666667,0.929352845528,5793.06666667,0.927292682927,5962,2,0.927292682927,5962,0.920518292683,6517.5,0.910780487805,7316,2,0.910780487805,7316,0.91683495935,6819.53333333,0.910768292683,7317,2,0.910768292683,7317,0.914904656319,6977.81818182,0.910768292683,7317,2,0.910768292683,7317
83000,7249,8,1.03070080321,-2548.16666667,1.40051807229,-33243,3,1.03070080321,-2548.16666667,0.931179919679,5712.06666667,0.928939759036,5898,2,0.928939759036,5898,0.922404905336,6440.39285714,0.912674698795,7248,2,0.912674698795,7248,0.918724497992,6745.86666667,0.912662650602,7249,2,0.912662650602,7249,0.916795728368,6905.95454545,0.912662650602,7249,2,0.912662650602,7249
84000,7454,7,1.02954563492,-2481.83333333,1.39978571429,-33582,3,1.02954563492,-2481.83333333,0.929905555556,5887.93333333,0.927928571429,6054,2,0.927928571429,6054,0.92106335034,6630.67857143,0.911261904762,7454,2,0.911261904762,7454,0.917360582011,6941.71111111,0.911261904762,7454,2,0.911261904762,7454,0.915420093795,7104.71212121,0.911261904762,7454,2,0.911261904762,7454
85000,7557,8,1.02910980392,-2474.33333333,1.40152941176,-34130,3,1.02910980392,-2474.33333333,0.929562352941,5987.2,0.927741176471,6142,2,0.927741176471,6142,0.920786554622,6733.14285714,0.911105882353,7556,2,0.911105882353,7556,0.91712496732,7044.37777778,0.911094117647,7557,2,0.911094117647,7557,0.915206060606,7207.48484848,0.911094117647,7557,2,0.911094117647,7557
86000,7545,8,1.03067248062,-2637.83333333,1.40280232558,-34641,3,1.03067248062,-2637.83333333,0.930809302326,5950.4,0.928988372093,6107,2,0.928988372093,6107,0.921999584718,6708.03571429,0.912290697674,7543,2,0.912290697674,7543,0.918322997416,7024.22222222,0.91226744186,7545,2,0.91226744186,7545,0.916396229739,7189.92424242,0.91226744186,7545,2,0.91226744186,7545
87000,7685,7,1.03032375479,-2638.16666667,1.40128735632,-34912,3,1.03032375479,-2638.16666667,0.930262835249,6067.13333333,0.928275862069,6240,2,0.928275862069,6240,0.921456486043,6833.28571429,0.911666666667,7685,2,0.911666666667,7685,0.917758109834,7155.04444444,0.911666666667,7685,2,0.911666666667,7685,0.915819923372,7323.66666667,0.911666666667,7685,2,0.911666666667,7685
88000,7678,8,1.03221401515,-2834.83333333,1.40548863636,-35683,3,1.03221401515,-2834.83333333,0.931495454545,6028.4,0.930284090909,6135,2,0.930284090909,6135,0.922550730519,6815.53571429,0.912806818182,7673,2,0.912806818182,7673,0.918848232323,7141.35555556,0.91275,7678,2,0.91275,7678,0.916907885675,7312.10606061,0.91275,7678,2,0.91275,7678
89000,7806,7,1.03120411985,-2777.16666667,1.4062247191,-36154,3,1.03120411985,-2777.16666667,0.930704868914,6167.26666667,0.929258426966,6296,2,0.929258426966,6296,0.921961075441,6945.46428571,0.912292134831,7806,2,0.912292134831,7806,0.918308364544,7270.55555556,0.912292134831,7806,2,0.912292134831,7806,0.916394109636,7440.92424242,0.912292134831,7806,2,0.912292134831,7806
90000,7937,8,1.0314462963,-2830.16666667,1.40756666667,-36681,3,1.0314462963,-2830.16666667,0.93045037037,6259.46666667,0.929188888889,6373,2,0.929188888889,6373,0.921578174603,7057.96428571,0.911833333333,7935,2,0.911833333333,7935,0.917888395062,7390.04444444,0.911811111111,7937,2,0.911811111111,7937,0.915954713805,7564.07575758,0.911811111111,7937,2,0.911811111111,7937
